created_at_utc,files_dir,log_verification,soak_analysis,runtime_health,would_signal,acceptance,decision_rows,unique_run_ids,latest_run_id,latest_bar_time,latest_timestamp_broker,latest_timestamp_local,latest_risk_state,latest_trade_permission,latest_dry_run,latest_server_time_status,latest_br_stage,latest_br_direction,latest_br_would_signal,would_signal_rows,would_signal_clusters,required_soak_days,observed_soak_days,soak_progress_pct,soak_current_streak_hours,soak_longest_streak_hours,soak_active_market_streak_hours,soak_required_uninterrupted_streak_hours,soak_uninterrupted_pass,soak_weekend_policy,soak_process_uptime_streak_hours,soak_code_freeze_started_at,soak_code_freeze_hours,soak_required_code_freeze_hours,soak_code_freeze_pass,soak_process_code_freeze_pass,soak_last_restart_utc,summary_path,log_report,soak_report,would_signal_report,would_signal_csv,acceptance_report
2026-05-22T06:35:40.665351+00:00,C:\MT5PortableGoldMission\MQL5\Files,PASS,PASS,PASS,PASS,PENDING,196,5,phase1-dry-run-v0.5,2026.05.22 06:35:00,2026.05.22 06:35:00,2026.05.22 10:34:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,LONG,false,14,14,5,0.7014,14.03,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T06:37:02.610178+00:00,C:\MT5PortableGoldMission\MQL5\Files,PASS,PASS,PASS,PASS,PENDING,196,5,phase1-dry-run-v0.5,2026.05.22 06:35:00,2026.05.22 06:35:00,2026.05.22 10:34:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,LONG,false,14,14,5,0.7014,14.03,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T06:37:07.652332+00:00,C:\MT5PortableGoldMission\MQL5\Files,PASS,PASS,PASS,PASS,PENDING,196,5,phase1-dry-run-v0.5,2026.05.22 06:35:00,2026.05.22 06:35:00,2026.05.22 10:34:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,LONG,false,14,14,5,0.7014,14.03,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T06:41:56.240237+00:00,C:\MT5PortableGoldMission\MQL5\Files,PASS,PASS,PASS,PASS,PENDING,197,5,phase1-dry-run-v0.5,2026.05.22 06:40:00,2026.05.22 06:40:00,2026.05.22 10:39:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,SHORT,false,14,14,5,0.7049,14.1,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T06:41:56.603607+00:00,C:\MT5PortableGoldMission\MQL5\Files,PASS,PASS,PASS,PASS,PENDING,197,5,phase1-dry-run-v0.5,2026.05.22 06:40:00,2026.05.22 06:40:00,2026.05.22 10:39:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,SHORT,false,14,14,5,0.7049,14.1,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T07:01:07.365628+00:00,C:\MT5PortableGoldMission\MQL5\Files,PASS,PASS,PASS,PASS,PENDING,201,5,phase1-dry-run-v0.5,2026.05.22 07:00:00,2026.05.22 07:00:00,2026.05.22 10:59:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,LONG,false,14,14,5,0.7188,14.37,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T07:12:15.307285+00:00,C:\MT5PortableGoldMission\MQL5\Files,PASS,PASS,PASS,PASS,PENDING,203,5,phase1-dry-run-v0.5,2026.05.22 07:10:00,2026.05.22 07:10:00,2026.05.22 11:09:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,SHORT,false,14,14,5,0.7257,14.51,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T08:01:11.937654+00:00,C:\MT5PortableGoldMission\MQL5\Files,PASS,PASS,PASS,PASS,PENDING,213,5,phase1-dry-run-v0.5,2026.05.22 08:00:00,2026.05.22 08:00:00,2026.05.22 11:59:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,LONG,false,14,14,5,0.7604,15.21,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T09:03:52.537786+00:00,C:\MT5PortableGoldMission\MQL5\Files,PASS,PASS,PASS,PASS,PENDING,225,5,phase1-dry-run-v0.5,2026.05.22 09:00:00,2026.05.22 09:00:00,2026.05.22 12:59:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,SHORT,false,14,14,5,0.8021,16.04,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T09:04:05.336045+00:00,C:\MT5PortableGoldMission\MQL5\Files,PASS,PASS,PASS,PASS,PENDING,225,5,phase1-dry-run-v0.5,2026.05.22 09:00:00,2026.05.22 09:00:00,2026.05.22 12:59:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,SHORT,false,14,14,5,0.8021,16.04,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T10:04:38.804373+00:00,C:\MT5PortableGoldMission\MQL5\Files,PASS,PASS,PASS,PASS,PENDING,237,5,phase1-dry-run-v0.5,2026.05.22 10:00:00,2026.05.22 10:00:00,2026.05.22 13:59:56,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,SHORT,false,14,14,5,0.8438,16.88,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T11:06:06.926980+00:00,C:\MT5PortableGoldMission\MQL5\Files,WARN,PASS,WARN,WARN,PENDING,3,1,phase1-dry-run-v0.6,2026.05.22 11:05:00,2026.05.22 11:05:00,2026.05.22 15:04:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,LONG,false,0,0,5,0.0035,0.07,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T11:06:33.057268+00:00,C:\MT5PortableGoldMission\MQL5\Files,WARN,PASS,WARN,WARN,FAIL,3,1,phase1-dry-run-v0.6,2026.05.22 11:05:00,2026.05.22 11:05:00,2026.05.22 15:04:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,LONG,false,0,0,5,0.0035,0.07,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T11:08:17.659899+00:00,C:\MT5PortableGoldMission\MQL5\Files,WARN,PASS,WARN,WARN,FAIL,3,1,phase1-dry-run-v0.6,2026.05.22 11:05:00,2026.05.22 11:05:00,2026.05.22 15:04:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,LONG,false,0,0,5,0.0035,0.07,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T11:09:54.942578+00:00,C:\MT5PortableGoldMission\MQL5\Files,WARN,PASS,WARN,WARN,PENDING,3,1,phase1-dry-run-v0.6,2026.05.22 11:05:00,2026.05.22 11:05:00,2026.05.22 15:04:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,LONG,false,0,0,5,0.0035,0.07,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T11:10:17.621338+00:00,C:\MT5PortableGoldMission\MQL5\Files,WARN,PASS,WARN,WARN,PENDING,4,1,phase1-dry-run-v0.6,2026.05.22 11:10:00,2026.05.22 11:10:00,2026.05.22 15:09:57,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,SHORT,false,0,0,5,0.0069,0.14,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T12:07:19.591636+00:00,C:\MT5PortableGoldMission\MQL5\Files,WARN,PASS,WARN,PASS,PENDING,15,1,phase1-dry-run-v0.6,2026.05.22 12:05:00,2026.05.22 12:05:00,2026.05.22 16:04:56,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,LONG,false,4,4,5,0.0451,0.9,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T12:42:18.308322+00:00,C:\MT5PortableGoldMission\MQL5\Files,PASS,PASS,WARN,PASS,PENDING,27,5,phase1-dry-run-v0.6,2026.05.22 12:40:00,2026.05.22 12:42:07,2026.05.22 16:42:03,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,SHORT,false,4,4,5,0.0694,1.39,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
2026-05-22T13:09:21.117811+00:00,C:\MT5PortableGoldMission\MQL5\Files,PASS,PASS,WARN,PASS,PENDING,32,5,phase1-dry-run-v0.6,2026.05.22 13:05:00,2026.05.22 13:05:01,2026.05.22 17:05:01,NORMAL,false,true,CLOCK_OK,WAIT_LEVEL_BREAK_RETEST,SHORT,false,8,8,5,0.0868,1.74,,,,,,,,,,,,,,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_STATUS_SUMMARY.json,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_DRY_RUN_LOG_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_SOAK_DRIFT_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REPORT.md,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_WOULD_SIGNAL_REVIEW.csv,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\PHASE1_ACCEPTANCE_REPORT.md
