schema_version,model_id,dataset_version,account_scope,account_label,symbol,source_signal_id,setup_group_id,decision_time_utc,direction,regime,session_bucket,p_win_rehearsal,model_group,preview_action,authorization_status,reason,broker_action_authorized
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 07:40:00Z|2026-06-03 07:45:00Z|2026-06-03 07:50:00Z|4462.00,A3_ML_C01_G00034,2026-06-03 07:59:57Z,SHORT,FALLING,Morning 06:00-11:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 09:05:00Z|2026-06-03 09:10:00Z|2026-06-03 09:15:00Z|4450.46,A3_ML_C01_G00035,2026-06-03 09:24:56Z,SHORT,FALLING,Morning 06:00-11:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 09:10:00Z|2026-06-03 09:15:00Z|2026-06-03 09:20:00Z|4450.46,A3_ML_C01_G00035,2026-06-03 09:29:56Z,SHORT,FALLING,Morning 06:00-11:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 10:20:00Z|2026-06-03 10:25:00Z|2026-06-03 10:30:00Z|4462.00,A3_ML_C01_G00036,2026-06-03 10:39:56Z,SHORT,FALLING,Morning 06:00-11:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 11:00:00Z|2026-06-03 11:05:00Z|2026-06-03 11:10:00Z|4462.00,A3_ML_C01_G00037,2026-06-03 11:19:56Z,SHORT,FALLING,Morning 06:00-11:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 12:10:00Z|2026-06-03 12:15:00Z|2026-06-03 12:20:00Z|4462.00,A3_ML_C01_G00038,2026-06-03 12:29:56Z,SHORT,FALLING,Afternoon 12:00-15:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 12:40:00Z|2026-06-03 12:45:00Z|2026-06-03 12:50:00Z|4462.00,A3_ML_C01_G00039,2026-06-03 12:59:56Z,SHORT,FALLING,Afternoon 12:00-15:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 13:00:00Z|2026-06-03 13:05:00Z|2026-06-03 13:10:00Z|4462.00,A3_ML_C01_G00040,2026-06-03 13:19:56Z,SHORT,FALLING,Afternoon 12:00-15:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 13:05:00Z|2026-06-03 13:10:00Z|2026-06-03 13:15:00Z|4462.00,A3_ML_C01_G00040,2026-06-03 13:24:56Z,SHORT,FALLING,Afternoon 12:00-15:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 13:10:00Z|2026-06-03 13:15:00Z|2026-06-03 13:20:00Z|4453.00,A3_ML_C01_G00041,2026-06-03 13:29:56Z,SHORT,FALLING,Afternoon 12:00-15:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 15:00:00Z|2026-06-03 15:05:00Z|2026-06-03 15:10:00Z|4447.96,A3_ML_C01_G00042,2026-06-03 15:19:59Z,SHORT,FALLING,Afternoon 12:00-15:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 15:05:00Z|2026-06-03 15:10:00Z|2026-06-03 15:15:00Z|4447.96,A3_ML_C01_G00042,2026-06-03 15:20:00Z,SHORT,FALLING,Afternoon 12:00-15:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 15:10:00Z|2026-06-03 15:15:00Z|2026-06-03 15:20:00Z|4447.96,A3_ML_C01_G00042,2026-06-03 15:25:00Z,SHORT,FALLING,Afternoon 12:00-15:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 21:45:00Z|2026-06-03 21:50:00Z|2026-06-03 21:55:00Z|4434.25,A3_ML_C01_G00043,2026-06-03 22:04:58Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-03 22:00:00Z|2026-06-03 22:05:00Z|2026-06-03 22:10:00Z|4434.25,A3_ML_C01_G00044,2026-06-03 22:19:58Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-04 00:00:00Z|2026-06-04 00:05:00Z|2026-06-04 00:10:00Z|4452.90,A3_ML_C01_G00045,2026-06-04 00:19:58Z,LONG,FALLING,Night 20:00-05:59,0.2687500000,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-04 00:50:00Z|2026-06-04 00:55:00Z|2026-06-04 01:00:00Z|4452.90,A3_ML_C01_G00046,2026-06-04 01:09:58Z,LONG,FALLING,Night 20:00-05:59,0.2687500000,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-04 00:55:00Z|2026-06-04 01:00:00Z|2026-06-04 01:05:00Z|4452.90,A3_ML_C01_G00046,2026-06-04 01:14:58Z,LONG,FALLING,Night 20:00-05:59,0.2687500000,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-04 01:20:00Z|2026-06-04 01:25:00Z|2026-06-04 01:30:00Z|4464.91,A3_ML_C01_G00047,2026-06-04 01:39:57Z,LONG,FALLING,Night 20:00-05:59,0.2687500000,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-04 11:05:00Z|2026-06-04 11:10:00Z|2026-06-04 11:15:00Z|4475.38,A3_ML_C01_G00048,2026-06-04 11:24:56Z,LONG,FALLING,Morning 06:00-11:59,0.2687500000,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-04 12:10:00Z|2026-06-04 12:15:00Z|2026-06-04 12:20:00Z|4496.56,A3_ML_C01_G00049,2026-06-04 12:29:56Z,LONG,FALLING,Afternoon 12:00-15:59,0.2687500000,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-04 12:15:00Z|2026-06-04 12:20:00Z|2026-06-04 12:25:00Z|4496.56,A3_ML_C01_G00049,2026-06-04 12:34:56Z,LONG,FALLING,Afternoon 12:00-15:59,0.2687500000,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-04 13:45:00Z|2026-06-04 13:50:00Z|2026-06-04 13:55:00Z|4501.49,A3_ML_C01_G00050,2026-06-04 14:04:55Z,SHORT,FALLING,Afternoon 12:00-15:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-04 17:10:00Z|2026-06-04 17:15:00Z|2026-06-04 17:20:00Z|4474.58,A3_ML_C01_G00051,2026-06-04 17:29:59Z,LONG,FALLING,Evening 16:00-19:59,0.2687500000,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-04 17:15:00Z|2026-06-04 17:20:00Z|2026-06-04 17:25:00Z|4474.58,A3_ML_C01_G00051,2026-06-04 17:30:00Z,LONG,FALLING,Evening 16:00-19:59,0.2687500000,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-04 20:30:00Z|2026-06-04 20:35:00Z|2026-06-04 20:40:00Z|4476.68,A3_ML_C01_G00052,2026-06-04 20:49:59Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-04 22:30:00Z|2026-06-04 22:35:00Z|2026-06-04 22:40:00Z|4476.68,A3_ML_C01_G00053,2026-06-04 22:49:59Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-04 22:55:00Z|2026-06-04 23:00:00Z|2026-06-04 23:05:00Z|4472.41,A3_ML_C01_G00054,2026-06-04 23:14:59Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-04 23:00:00Z|2026-06-04 23:05:00Z|2026-06-04 23:10:00Z|4472.41,A3_ML_C01_G00054,2026-06-04 23:19:59Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-04 23:15:00Z|2026-06-04 23:20:00Z|2026-06-04 23:25:00Z|4472.41,A3_ML_C01_G00055,2026-06-04 23:34:59Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-04 23:55:00Z|2026-06-05 00:00:00Z|2026-06-05 00:05:00Z|4464.12,A3_ML_C01_G00056,2026-06-05 00:14:59Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-05 00:25:00Z|2026-06-05 00:30:00Z|2026-06-05 00:35:00Z|4464.12,A3_ML_C01_G00057,2026-06-05 00:44:58Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-05 00:30:00Z|2026-06-05 00:35:00Z|2026-06-05 00:40:00Z|4464.12,A3_ML_C01_G00057,2026-06-05 00:49:58Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-05 01:05:00Z|2026-06-05 01:10:00Z|2026-06-05 01:15:00Z|4464.12,A3_ML_C01_G00058,2026-06-05 01:24:58Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-05 02:15:00Z|2026-06-05 02:20:00Z|2026-06-05 02:25:00Z|4452.64,A3_ML_C01_G00059,2026-06-05 02:34:58Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-05 03:05:00Z|2026-06-05 03:10:00Z|2026-06-05 03:15:00Z|4442.98,A3_ML_C01_G00060,2026-06-05 03:24:58Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-05 03:05:00Z|2026-06-05 03:10:00Z|2026-06-05 03:15:00Z|4442.18,A3_ML_C01_G00061,2026-06-05 03:24:58Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-05 03:50:00Z|2026-06-05 03:55:00Z|2026-06-05 04:00:00Z|4442.98,A3_ML_C01_G00062,2026-06-05 04:09:58Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-05 04:15:00Z|2026-06-05 04:20:00Z|2026-06-05 04:25:00Z|4442.98,A3_ML_C01_G00063,2026-06-05 04:34:58Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066_8d1ae1b8,xauusd_c02_multiacct_202606220547_geffebb6d_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-05 04:15:00Z|2026-06-05 04:20:00Z|2026-06-05 04:25:00Z|4442.18,A3_ML_C01_G00064,2026-06-05 04:34:58Z,SHORT,FALLING,Night 20:00-05:59,0.2209302326,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
